Date,Price,Open,High,Low,Vol.,Volume,Change %
03/16/2022,712.4,721,733.9,710.8,104.48K,104480,-1.78%
03/15/2022,725.3,733.1,736,720,71.17K,71170,-1.02%
03/14/2022,732.8,727.1,743.3,718.3,108.27K,108270,0.71%
03/13/2022,727.6,720,734.7,717.1,85.20K,85200,-0.26%
03/10/2022,729.5,748,748.8,727.6,133.74K,133740,-1.74%
03/09/2022,742.4,730,750,729.9,137.71K,137710,2.78%
03/08/2022,722.3,748,750,715,121.11K,121110,-3.10%
03/07/2022,745.4,773,779.4,738.1,133.04K,133040,-3.58%
03/06/2022,773.1,760,781.6,756,274.68K,274680,2.15%
03/03/2022,756.8,745,770,727.4,845.60K,845600,1.47%
03/02/2022,745.8,752.1,753.4,737,102.39K,102390,-0.94%
03/01/2022,752.9,750,763,745.2,134.57K,134570,0.76%
02/28/2022,747.2,723,751,723,239.99K,239990,3.25%
02/27/2022,723.7,715,740,711,185.02K,185020,0.72%
02/24/2022,718.5,730,735,706.2,170.41K,170410,0.31%
02/23/2022,716.3,672.9,725.9,666,256.84K,256840,6.07%
02/22/2022,675.3,693,701,660,103.31K,103310,-3.67%
02/20/2022,701,699.9,710,682.4,177.66K,177660,-1.66%
02/17/2022,712.8,720,726.8,710.1,239.54K,239540,-1.05%
02/16/2022,720.4,734.4,744,717.5,122.36K,122360,-0.61%
02/15/2022,724.8,747,755.8,716,283.68K,283680,-1.20%
02/14/2022,733.6,748,753.8,725,100.77K,100770,-1.23%
02/13/2022,742.7,732,752,727.1,373.94K,373940,2.13%
02/10/2022,727.2,738.9,747,720.5,113.90K,113900,0.00%
02/09/2022,727.2,745.1,753.8,720.7,145.18K,145180,-1.20%
02/08/2022,736,731.1,742,719.3,335.58K,335580,0.75%
02/07/2022,730.5,749.8,749.8,729.1,120.61K,120610,-1.48%
02/06/2022,741.5,754.9,769.4,735.2,142.82K,142820,-1.63%
02/03/2022,753.8,739.8,765.9,735,134.73K,134730,3.20%
02/02/2022,730.4,732.9,744.4,715.1,98.34K,98340,0.83%
02/01/2022,724.4,721.2,743,713.1,75.58K,75580,1.13%
01/31/2022,716.3,737.5,740.9,708,94.21K,94210,-2.60%
01/30/2022,735.4,745,745,720.1,87.71K,87710,-0.14%
01/27/2022,736.4,769.8,776,731.8,152.57K,152570,-1.80%
01/26/2022,749.9,777,780,745.2,267.08K,267080,-3.40%
01/25/2022,776.3,805.3,810,770,227.96K,227960,-3.11%
01/24/2022,801.2,779,805,765.7,211.04K,211040,4.65%
01/23/2022,765.6,740,782.4,740,456.58K,456580,5.18%
01/20/2022,727.9,729,745,722.1,285.09K,285090,2.26%
01/19/2022,711.8,733.5,734,704,155.64K,155640,-1.83%
01/18/2022,725.1,731,744.9,721.1,82.05K,82050,-1.35%
01/17/2022,735,755,755,732,113.53K,113530,-1.13%
01/16/2022,743.4,749,765,736.3,80.84K,80840,1.28%
01/13/2022,734,757,757,730,71.36K,71360,-2.45%
01/12/2022,752.4,760,767.2,750,93.74K,93740,-0.63%
01/11/2022,757.2,740.3,772,701,155.50K,155500,2.50%
01/10/2022,738.7,766,777,735.9,107.97K,107970,-2.94%
